body,label
"Hej Dennis,
 
Tack för visat intresse för tjänsten som Sales Manager Nordics, APEM Stockholm, och tack för att du väntat på besked från oss. Tyvärr blev det inte aktuellt att gå vidare med din ansökan i denna specifika rekrytering. Rekryteringsprocessen är avslutad och tjänsten är tillsatt. Har du några frågor är du hjärtligt välkommen att höra av dig till ansvarig rekryteringskonsult.
 
Jag vill avslutningsvis påminna dig om att hålla utkik på www.rubino.se eller &quot;Connecta&quot; med oss, för att se om det dyker upp några andra spännande tjänster som kan vara av intresse för dig.
 
Med vänlig hälsning,

 

-- 
Hanne Rubino
Rubino Rekrytering",
Hello Dennis - please can you submit your CV in English please?,
"Dear Dennis,

We greatly appreciate your interest in MAG and the time you have invested to apply for Product Manager.
 We have reviewed your application, and unfortunately we are not able to offer you a position at this time. Apologies, but due to the high numbers of applications, we have received for this role, we have been unable to provide individual feedback. 

 Please continue to check our career site for available opportunities. We wish you the best of luck in your job search.

Best regards,

-- 
Ruth Atkinson

Talent Acquisition Manager
MAG Interactive

+44 (0)7849 953500

ruth.atkinson@maginteractive.se",
"Hej Dennis,
 
för ett tag sedan sökte du en tjänst hos oss som Språkcoach - Extrajobb för språkentusiaster i Stockholm. Vi är väldigt glada att du har visat intresse för oss på SpeakCharlie!
 
Vi har haft turen att få många kvalificerade ansökningar till tjänsten, där ibland du. Tyvärr måste jag meddela att vi den här gången har gått vidare med andra kandidater vars profil i högre utsträckning matchar vad vi söker. 
 
Stort tack för att du visat intresse för oss och för den tid du har lagt på din ansökan. Vi önskar dig varmt lycka till i framtida åtaganden!
 
Med vänliga hälsningar,

-- 
Abby Peckham
SpeakCharlie",
"Hej Dennis,

Vi har tidigare tagit emot din ansökan till rollen som Specialistläkare sommarvikariat till Aleris ASIH/SPSV Syd, Södra Stockholm och vi vill återigen tacka dig för den tid du har lagt ner på din ansökan till oss på Aleris. Vi har nu gått igenom ansökningarna och behöver tyvärr återkoppla att vi har beslutat att gå vidare med andra kandidater för denna roll. 

Vi hoppas att du fortsatt vill hålla dig uppdaterad kring jobbmöjligheter hos oss på Aleris. Håll gärna utkik efter nya möjligheter på vår karriärsida eller connecta med oss så kanske våra vägar möts igen!

Tack ännu en gång för ditt intresse för Aleris och stort lycka till i din fortsatta karriär!

Med vänlig hälsning,

Thays Ale Gonzalez

ÖL. Specialist i Geriatrik och Palliativ Medicin.

Läkarchef.

Palliativa verksamhetsområde Syd.

Aleris Närsjukvård AB

Direkt: +46 8 606 40 38

Mobil: +46 70 484 51 79

thays.ale.gonzalez@aleris.se",
,
"Vi uppskattar mycket ditt intresse för EMJ Installation &amp; Bemanning och den tid du har investerat för att ansöka om 2 st Instrumenttekniker som har el behörighet..

Vi har granskat din ansökan och tyvärr kan vi inte erbjuda dig en tjänst just nu.
Vänligen fortsätt att kolla vår karriärsajt för tillgängliga möjligheter. Vi önskar dig lycka till i ditt jobbsökande.

Bästa hälsningar

-- 
Mikael Wallin
EMJ Installation &amp; Bemanning",
,
"Hey,

We’ll be honest, this is one of the hardest emails to write. We meet so many incredible people during our hiring process, and unfortunately, we can’t hire everyone.

This time around, we’ve decided to move forward with another candidate for the position. But that doesn’t take away from how much we appreciate the time and energy you put into your application.

We hope you don’t see this as a closed door, but rather as a &quot;not right now.&quot; Please keep an eye on future opportunities with us, we’d love to cross paths again!

Here's a link to our career page, where we post job opportunities: Urban Italian Group Careers.

If you ever want to stay in touch or learn more about our culture, feel free to connect with us.

Best regards

-- 
Giuseppe Montanaro
Urban Italian Group",
"Hej Dennis,

Tack för att du visat intresse oss på Gaudii Clinic och för tiden du lagt ner på att söka tjänsten som Expansion &amp; Operations Coordinator.

Den här gången har vi valt att gå vidare med andra kandidater.

Vi hoppas att du fortsätter hålla utkik på vår karriärsida för framtida möjligheter. Önskar dig all lycka till framöver!

Vänliga hälsningar,

-- 
Faw Azzat
VD, Gaudii Clinic",
"Hej Dennis,

Tack återigen för din ansökan och ditt intresse för Vardaga.
Vi har gått igenom din ansökan för Gruppchef till Villa Tärnö och måste tyvärr meddela  att vi denna gång har valt att gå vidare med andra kandidater. Titta gärna in på vår karriärsida i framtiden för fler lediga tjänster. 

 Vänliga hälsningar
Vardaga

-- 
Linda Öfors
Vardaga",
"Hej Dennis,

Tack så mycket för ditt intresse för Sjuksköterska till privat psykiatri i Stockholm hos Svea KBT och för den tid du lagt ned på din ansökan. Vi uppskattar verkligen att du övervägde oss som en potentiell arbetsgivare och för den ansträngning du visat genom att dela med dig av dina erfarenheter och ambitioner.

Efter en genomgång av alla ansökningar måste vi tyvärr meddela att vi inte kommer att gå vidare med din ansökan till nästa steg. Detta beslut baseras inte på någon enskild brist hos dig som kandidat, utan snarare på en kombination av de specifika kraven för positionen, behovet och det stora antalet kvalificerade ansökningar vi mottagit.

Vi är fullt medvetna om att detta kanske inte är nyheterna du hoppades på, och vi vill uttrycka vår uppriktiga uppskattning för den tid och energi du investerat i denna process. Varje ansökan är viktig för oss, och vi är tacksamma för möjligheten att lära känna mer om dig och dina professionella mål.

Även om det inte ledde till nästa steg denna gång, hoppas vi att du inte tvekar att ansöka igen i framtiden om en annan annons dyker upp och matchar din kompetens och karriärmål hos oss. 

Vill du följa hur det går för oss får du gärna följa oss på Linkedin &amp; Facebook. Där postar vi inlägg om nya jobb, nyheter och vad vi jobbar med. 

Vi önskar dig all lycka i dina fortsatta jobbsökningar och din professionella utveckling. Tack återigen för ditt intresse för Svea KBT.  

Med vänliga hälsningar
Axel Hofmann

Rekryteringsansvarig Svea KBT




Visa frågor: https://careers.sveakbt.se/questionnaires/eafd27bd-d3d1-4eec-981f-3cd1f28c2cd5/f3c09891-8309-4566-97f1-4875987c4af1",
"Hej Dennis,

Tack för din ansökan till tjänsten med annonstitel Customer Success Coordinator till växande Gardeco. 

Vi uppskattar verkligen ditt intresse att söka din nästa utmaning i karriären via A-hub och tack för tiden du har lagt ner på att söka jobb hos oss. Vi har gått igenom alla ansökningar och måste tyvärr meddela att vi gått vidare med andra kandidater. 

Vi har gjort en sammanvägning av erfarenhet, motivering för tjänsten och meriterande kunskaper och valt att gå vidare med de kandidater vi anser vara starkast. Dessutom tillämpar vi löpande urval så de som sökte tjänsten tidigt kan potentiellt ha tagits vidare i ett tidigare skede.

Jag hoppas verkligen att vi ses i någon annan rekryteringsprocess i framtiden. Du får gärna hålla koll efter nya tjänster på vår hemsida https://www.a-hub.se/job så hörs vi framåt!

Ha en trevlig dag!

-- 
Ulf Appelgren
A-hub",
"Hej Dennis,

Tack så mycket för din Psykiatriker sökes: Gör skillnad med oss på Elly Care! hos Svea KBT. Vi är otroligt tacksamma för den tid och energi du lagt ned på att ansöka hos oss och för att du delade med dig av dina erfarenheter och kompetenser. 

Just nu har vi dessvärre inga tjänster som passar din ansökan.

Vi tackar verkligen för ditt intresse att bli en del av vårt team. Vi hoppas innerligt att du fortsätter att följa oss för framtida möjligheter. Få de senaste uppdateringarna om nya jobbmöjligheter, nyheter och vår verksamhet genom att följa oss på Linkedin &amp; Facebook.

 Med vänliga hälsningar
Axel Hofmann

Rekryteringsansvarig Svea KBT",
"Hej Dennis!

Jag vill bara uppdatera dig om att vi är igång med urvalet till tjänsten med annonstitel Verksamhetschef till Hundstallet. Vi är tidigt i processen. Återigen tack för din ansökan!

Återkoppling kommer att ske inom de närmaste veckorna.

Ha det fint!

-- 
Ulf Appelgren
A-hub",
"Hej Dennis!

Jag vill bara uppdatera dig om att vi fortsatt är igång med tjänsten med annonstitel Kontorskoordinator till Stiftelsen Sveriges Sjömanshus. Vi kommer återkoppla dig inom de närmaste veckorna om vi vill gå vidare med din ansökan. Återigen tack för din ansökan!

Ha det fint!

-- 
Ulf Appelgren
A-hub",
"Hej Dennis!

Först och främst, stort TACK för ditt intresse för oss och tiden du har lagt ner på att söka jobbet som Business Developer till Geposit i Stockholm. 

Vi har gått igenom din ansökan, och behöver tyvärr meddela att vi inte kommer gå vidare med den i rekryteringsprocessen.  

Håll gärna ett öga på vår karriärsida för framtida möjligheter. Vi önskar dig varmt lycka till i ditt jobbsökande!

Med vänlig hälsning,

ELIN ANDERSSON
People &amp; Talent Specialist
Progrits &amp; Geposit
Tel: 031-381 31 21
Mail: elin.andersson@progrits.se 
Skräddaregatan 1, 411 18 Göteborg

KLICKA HÄR - för att komma till vår karriärsajt",
"Hej Dennis,

Vi är verkligen stolta över ditt intresse för oss på Camai och tiden du har lagt på att söka jobbet.

 Vi har gått igenom din ansökan för Infrastrukturspecialist inom Azure och måste tyvärr meddela att vi inte kan erbjuda dig den tjänsten just nu.

 Titta gärna in på vår karriärsida för fler lediga tjänster; vår karriärssajt eller för att connecta med oss på; Camai's Linkedinprofil

Vi önskar dig lycka till med framtida jobb 🌟

Med vänliga hälsningar, 
-- 
Maria Legerius

Talent Acquisition Specialist @ Camai",
"Hej Dennis,

Vi är verkligen stolta över ditt intresse för oss på Camai och tiden du har lagt på att söka jobbet.

 Vi har gått igenom din ansökan för Windowsdriftspecialist till Uppsala och måste tyvärr meddela att vi inte kan erbjuda dig den tjänsten just nu.

 Titta gärna in på vår karriärsida för fler lediga tjänster; vår karriärssajt eller för att connecta med oss på; Camai's Linkedinprofil

Vi önskar dig lycka till med framtida jobb 🌟

Med vänliga hälsningar, 
-- 
Maria Legerius

Talent Acquisition Specialist @ Camai",
"Hej Dennis,

Vi är verkligen stolta över ditt intresse för oss på Camai och tiden du har lagt på att söka jobbet.

 Vi har gått igenom din ansökan för IT Tekniker med fokus på nätverk och konferensutrustning och måste tyvärr meddela att vi inte kan erbjuda dig den tjänsten just nu.

 Titta gärna in på vår karriärsida för fler lediga tjänster; vår karriärssajt eller för att connecta med oss på; Camai's Linkedinprofil

Vi önskar dig lycka till med framtida jobb 🌟

Med vänliga hälsningar, 
--

Teamet på Camai",
"Vi uppskattar mycket ditt intresse för Great Security AB och den tid du har lagt ner för att söka tjänsten som Servicetekniker Elektronik till Sickla.

Vi har tyvärr valt att inte gå vidare med din ansökan just nu.

Vi vill uppmuntra dig att fortsätta att kolla vår karriärsajt för kommande lediga tjänster. Vi önskar dig lycka till i ditt jobbsökande.

Med vänliga hälsningar

-- 
Kristos Tsilkos

Rekryterare

Great Security AB",
"Hey Dennis,

Thank you for applying for the position as Influencer Sales Representative.

Unfortunately, the position you applied for has been filled and the recruitment process for this role is now closed. 

We take pride in knowing that our brand attracts an array of talented people. Unfortunately for us, one of the toughest parts of the process is having to pass on great talent. Due to the high number of applicants, we won’t be able to give you specific feedback on why you didn’t make it all the way.

Thank you for showing interest in Daniel Wellington. Be proud and don't stop striving for greatness. Who knows, maybe our paths will cross again someday. Until then, we recommend keeping an eye out on careers.danielwellington.com for any future job opportunities.

All the best in your search for your next challenge,  

______________________________________ 
TOM HÅRD AF SEGERSTAD
HR Generalist

D A N I E L  W E L L I N G T O N",
"Hej Dennis, 

Tack för visat intresse och engagemang för tjänsten som Produktionsledare inom Fastighetsservice till Sweax i Norrtälje.  Vi har fått många ansökningar och gått vidare med andra kandidater. 
 
Vi tackar för din ansökan och hör av oss till dig i framtiden om vi skulle ha en tjänst som matchar din profil. 
 
Har du några frågor är du välkommen att kontakta oss. 

Med vänlig hälsning,
Sweax 

-- 
Frida Kask Rosén
UrbanUrban  - Rekryteringspartner till Sweax",
"Hej Dennis,

Vad roligt att du hittade till oss på Switch Game och stort tack för att du tagit dig tid att skicka in din ansökan till rollen som Ekonomiansvarig till Kendrill. 

Vi har noga gått igenom din ansökan och tyvärr måste vi meddela att vi har gått vidare med andra kandidater för denna specifika tjänst. Det är alltid tråkigt att behöva lämna ett negativt besked men det har varit många starka kandidater med relevant bakgrund och erfarenhet. 

I dagsläget har vi ingen annan liknande process igång men det kan ändras fort, så är det ok för dig behåller vi gärna ditt CV för framtiden och får vi in något annat passande hör vi gärna av oss igen och kikar hur det ser ut för dig då. 

Du får gärna följa oss på LindkedIn också eller connecta med oss via denna länk, för att ta del av nya jobb som vi publicerar. 

Hoppas att vi hörs igen.

Bästa hälsningar,

Rakel Lilja
Founding partner och CEO – Switch Game

Telefon: +46 (0) 8 124 395 88
Email: rakel@switchgame.se
Webb: https://switchgame.se",
